Transaction_ID,Transaction_Date,Amount,Branch,Transaction_Type,Customer_Name
1262284570,2010-01-06 08:43:58,9817.5,Mumbai,Transfer,Customer_229
1262284571,2010-01-06 09:00:37,1918.35,Mumbai,Debit,Customer_579
1262284572,2010-01-06 09:20:29,5971.75,New York,Debit,Customer_165
1262284573,2010-01-06 09:42:57,5864.13,Mumbai,Transfer,Customer_610
1262284574,2010-01-06 09:45:18,4714.45,Mumbai,Credit,Customer_44
1262284575,2010-01-06 09:50:46,6569.24,Mumbai,Debit,Customer_745
1262284576,2010-01-06 09:52:34,1035.07,Mumbai,Credit,Customer_429
1262284577,2010-01-06 10:28:16,1894.59,New York,Debit,Customer_64
1262284578,2010-01-06 10:29:22,1828.55,London,Transfer,Customer_468
1262284579,2010-01-06 10:30:44,9329.36,New York,Transfer,Customer_271
1262284580,2010-01-06 10:45:43,1843.55,Tokyo,Debit,Customer_640
1262284581,2010-01-06 10:59:09,1295.63,London,Credit,Customer_658
1262284582,2010-01-06 11:00:01,4150.4,Singapore,Transfer,Customer_662
1262284583,2010-01-06 11:13:29,5818.1,Tokyo,Credit,Customer_21
1262284584,2010-01-06 11:35:16,9787.82,Tokyo,Credit,Customer_598
1262284585,2010-01-06 11:37:34,2618.52,Tokyo,Credit,Customer_673
1262284586,2010-01-06 11:58:25,1235.74,Singapore,Transfer,Customer_594
1262284587,2010-01-06 12:01:04,2780.88,London,Credit,Customer_800
1262284588,2010-01-06 12:11:41,182.84,New York,Credit,Customer_617
1262284589,2010-01-06 12:41:39,1720.9,New York,Credit,Customer_76
1262284590,2010-01-06 12:44:36,374.84,Tokyo,Transfer,Customer_177
1262284591,2010-01-06 12:49:13,9028.32,Tokyo,Debit,Customer_46
1262284592,2010-01-06 13:07:21,7523.56,New York,Credit,Customer_426
1262284593,2010-01-06 13:17:58,2720.79,Mumbai,Debit,Customer_17
1262284594,2010-01-06 14:17:28,8356.45,London,Debit,Customer_580
1262284595,2010-01-06 14:32:30,5240.93,London,Debit,Customer_250
1262284596,2010-01-06 14:56:36,7102.16,Tokyo,Debit,Customer_471
1262284597,2010-01-06 15:00:30,-85.55,Mumbai,Debit,Customer_577
1262284598,2010-01-06 15:05:38,5660.3,New York,Transfer,Customer_867
1262284599,2010-01-06 15:11:48,3391.16,Mumbai,Debit,Customer_792
1262284600,2010-01-06 15:19:31,3381.92,Tokyo,Transfer,Customer_2
1262284601,2010-01-06 15:27:46,4365.6,London,Debit,Customer_590
1262284602,2010-01-06 15:41:38,5824.58,Tokyo,Debit,Customer_857
1262284603,2010-01-06 15:58:31,9887.6,New York,Transfer,Customer_180
1262284604,2010-01-06 16:02:38,8575.71,Tokyo,Credit,Customer_705
1262284605,2010-01-06 16:24:42,6123.41,Mumbai,Credit,Customer_266
1262284606,2010-01-06 16:24:54,9776.26,Tokyo,Debit,Customer_558
1262284607,2010-01-06 16:38:59,5167.39,New York,Credit,Customer_96
1262284608,2010-01-06 17:28:47,2406.7,Tokyo,Transfer,Customer_971
1262284609,2010-01-06 17:35:02,3.74,London,Credit,Customer_504
1262284610,2010-01-06 17:46:35,5520.44,Tokyo,Credit,Customer_806
1262284611,2010-01-06 17:52:47,7003.5,Mumbai,Credit,Customer_488
1262284612,2010-01-06 18:48:36,596.41,Mumbai,Credit,Customer_383
1262284613,2010-01-06 19:06:13,3290.82,New York,Credit,Customer_960
1262284614,2010-01-06 19:19:34,1425.65,London,Credit,Customer_83
1262284615,2010-01-06 19:32:35,3864.14,London,Debit,Customer_164
1262284616,2010-01-06 21:03:58,5743.35,Tokyo,Transfer,Customer_377
1262284617,2010-01-06 21:52:13,6779.93,New York,Transfer,Customer_407
1262284618,2010-01-06 23:22:16,8498.11,Mumbai,Transfer,Customer_919
1262284619,2010-01-06 23:27:21,5189.92,London,Transfer,Customer_356
1262284620,2010-01-06 23:29:47,4428.66,Singapore,Debit,Customer_403
1262284621,2010-01-07 00:20:52,8416.13,New York,Debit,Customer_556
1262284622,2010-01-07 00:21:29,7097.57,Mumbai,Debit,Customer_436
1262284623,2010-01-07 01:18:30,1072.9,Tokyo,Transfer,Customer_277
1262284624,2010-01-07 02:42:25,7103.36,London,Transfer,Customer_767
1262284625,2010-01-07 02:57:40,3434.2,London,Credit,Customer_323
1262284626,2010-01-07 03:18:06,7638.16,Tokyo,Debit,Customer_248
1262284627,2010-01-07 03:41:29,8194.35,Mumbai,Debit,Customer_679
1262284628,2010-01-07 04:02:53,1106.55,London,Transfer,Customer_705
1262284629,2010-01-07 04:05:43,2836.39,Mumbai,Transfer,Customer_881
1262284630,2010-01-07 05:14:35,1246.77,London,Credit,Customer_93
1262284631,2010-01-07 06:10:26,3338.82,Singapore,Debit,Customer_939
1262284632,2010-01-07 06:20:59,8738.88,London,Transfer,Customer_22
1262284633,2010-01-07 06:55:58,6384.69,Mumbai,Credit,Customer_277
1262284634,2010-01-07 06:59:30,2937.35,Tokyo,Credit,Customer_649
1262284635,2010-01-07 08:31:28,9515.34,Mumbai,Debit,Customer_819
1262284636,2010-01-07 08:46:35,7202.11,Tokyo,Debit,Customer_797
1262284637,2010-01-07 09:48:50,2332.04,New York,Credit,Customer_972
1262284638,2010-01-07 10:02:26,4758.44,Singapore,Credit,Customer_348
1262284639,2010-01-07 10:13:38,6093.95,New York,Credit,Customer_138
1262284640,2010-01-07 10:27:14,7541.03,London,Transfer,Customer_358
1262284641,2010-01-07 10:46:08,6832.94,London,Transfer,Customer_550
1262284642,2010-01-07 12:21:58,7682.82,London,Credit,Customer_180
1262284643,2010-01-07 12:50:47,3025.36,Tokyo,Credit,Customer_835
1262284644,2010-01-07 13:20:03,5821.94,Singapore,Debit,Customer_367
1262284645,2010-01-07 13:49:34,5501.59,New York,Transfer,Customer_668
1262284646,2010-01-07 14:14:41,632.99,Tokyo,Credit,Customer_609
1262284647,2010-01-07 14:33:39,3182.66,Singapore,Debit,Customer_494
1262284648,2010-01-07 14:37:09,4174.69,Mumbai,Debit,Customer_389
1262284649,2010-01-07 14:55:53,1064.46,Singapore,Transfer,Customer_558
1262284650,2010-01-07 15:46:25,9492.71,Singapore,Debit,Customer_402
1262284651,2010-01-07 15:47:56,3841.45,Singapore,Debit,Customer_831
1262284652,2010-01-07 15:51:15,7852.82,Tokyo,Debit,Customer_689
1262284653,2010-01-07 16:01:51,4488.87,Mumbai,Credit,Customer_511
1262284654,2010-01-07 16:04:17,7836.84,New York,Transfer,Customer_236
1262284655,2010-01-07 16:33:38,8486.34,Singapore,Credit,Customer_118
1262284656,2010-01-07 17:03:53,7414.62,Tokyo,Credit,Customer_879
1262284657,2010-01-07 17:25:55,7443.39,London,Debit,Customer_474
1262284658,2010-01-07 17:50:10,2258.19,Mumbai,Credit,Customer_19
1262284659,2010-01-07 17:56:43,1961.4,Mumbai,Transfer,Customer_80
1262284660,2010-01-07 18:08:48,6973.23,New York,Credit,Customer_205
1262284661,2010-01-07 18:35:38,6446.93,Tokyo,Debit,Customer_246
1262284662,2010-01-07 18:39:17,5071.49,Mumbai,Debit,Customer_305
1262284663,2010-01-07 18:52:25,9657.3,London,Debit,Customer_346
1262284664,2010-01-07 19:09:04,2216.07,Singapore,Transfer,Customer_721
1262284665,2010-01-07 19:59:32,1773.25,Singapore,Credit,Customer_255
1262284666,2010-01-07 21:05:54,5328.73,Mumbai,Credit,Customer_128
1262284667,2010-01-07 21:35:23,1687.45,London,Transfer,Customer_387
1262284668,2010-01-07 22:07:33,700.45,London,Debit,Customer_526
1262284669,2010-01-07 22:09:38,7564.01,Singapore,Transfer,Customer_91
1262284670,2010-01-07 22:39:42,965.77,London,Transfer,Customer_615
1262284671,2010-01-07 23:09:40,8264.71,New York,Credit,Customer_807
1262284672,2010-01-07 23:16:19,7395.27,Tokyo,Transfer,Customer_489
1262284673,2010-01-08 00:45:38,2042.11,Tokyo,Debit,Customer_371
1262284674,2010-01-08 00:57:26,5609.08,Singapore,Credit,Customer_703
1262284675,2010-01-08 01:08:30,3832.53,New York,Credit,Customer_452
1262284676,2010-01-08 01:23:40,2283.67,Mumbai,Transfer,Customer_580
1262284677,2010-01-08 01:29:42,8213.48,New York,Debit,Customer_349
1262284678,2010-01-08 01:43:57,1102.69,London,Debit,Customer_374
1262284679,2010-01-08 02:42:23,8032.65,Tokyo,Transfer,Customer_195
1262284680,2010-01-08 02:47:56,6294.99,Tokyo,Transfer,Customer_319
1262284681,2010-01-08 02:58:15,6201.61,Mumbai,Credit,Customer_872
1262284682,2010-01-08 04:25:59,3475.79,Singapore,Debit,Customer_987
1262284683,2010-01-08 04:50:04,2817.05,Tokyo,Transfer,Customer_651
1262284684,2010-01-08 05:04:14,8431.95,Mumbai,Transfer,Customer_153
1262284685,2010-01-08 05:06:43,8237.94,Mumbai,Debit,Customer_984
1262284686,2010-01-08 05:42:55,7387.49,Tokyo,Transfer,Customer_385
1262284687,2010-01-08 05:57:03,8910.56,London,Debit,Customer_621
1262284688,2010-01-08 06:16:55,3441.5,Tokyo,Credit,Customer_182
1262284689,2010-01-08 06:27:30,4696.47,New York,Credit,Customer_436
1262284690,2010-01-08 06:39:42,7782.61,New York,Credit,Customer_198
1262284691,2010-01-08 07:14:12,5295.93,Tokyo,Debit,Customer_449
1262284692,2010-01-08 07:14:29,1056.21,Mumbai,Debit,Customer_808
1262284693,2010-01-08 07:28:58,7362.04,London,Debit,Customer_470
1262284694,2010-01-08 09:07:17,4576.08,Tokyo,Debit,Customer_302
1262284695,2010-01-08 09:40:54,7277.67,Mumbai,Credit,Customer_399
1262284696,2010-01-08 09:44:11,-52.21,London,Transfer,Customer_473
1262284697,2010-01-08 10:33:20,8704.57,Mumbai,Debit,Customer_671
1262284698,2010-01-08 10:53:54,79.34,Tokyo,Credit,Customer_186
1262284699,2010-01-08 11:27:58,9799.79,New York,Credit,Customer_472
1262284700,2010-01-08 11:41:37,1615.77,Tokyo,Credit,Customer_2
1262284701,2010-01-08 11:46:00,9311.6,Tokyo,Debit,Customer_142
1262284702,2010-01-08 11:48:57,5322.84,Tokyo,Debit,Customer_410
1262284703,2010-01-08 11:58:19,2031.23,Singapore,Debit,Customer_236
1262284704,2010-01-08 14:14:56,7662.5,Singapore,Credit,Customer_136
1262284705,2010-01-08 14:41:14,1292.79,London,Transfer,Customer_279
1262284706,2010-01-08 16:02:34,5068.53,London,Debit,Customer_466
1262284707,2010-01-08 16:11:06,532.2,London,Transfer,Customer_264
1262284708,2010-01-08 16:14:01,9038.9,London,Credit,Customer_975
1262284709,2010-01-08 16:52:49,348.64,Tokyo,Debit,Customer_106
1262284710,2010-01-08 17:29:32,8638.34,London,Debit,Customer_466
1262284711,2010-01-08 17:30:32,1715.62,London,Debit,Customer_392
1262284712,2010-01-08 17:59:39,9366.88,Singapore,Debit,Customer_514
1262284713,2010-01-08 18:03:11,4597.89,London,Debit,Customer_687
1262284714,2010-01-08 18:23:29,9842.2,Singapore,Credit,Customer_415
1262284715,2010-01-08 18:29:49,8401.5,Tokyo,Credit,Customer_472
1262284716,2010-01-08 18:54:38,3934.23,Singapore,Debit,Customer_624
1262284717,2010-01-08 18:55:54,1140.97,Singapore,Transfer,Customer_229
1262284718,2010-01-08 19:25:49,4243.02,Mumbai,Credit,Customer_313
1262284719,2010-01-08 20:08:00,2606.63,Singapore,Debit,Customer_875
1262284720,2010-01-08 20:32:12,8002.23,Tokyo,Transfer,Customer_744
1262284721,2010-01-08 21:43:43,2715.55,London,Transfer,Customer_204
1262284722,2010-01-08 21:49:00,5443.32,Tokyo,Credit,Customer_911
1262284723,2010-01-08 21:50:54,1630.04,New York,Transfer,Customer_459
1262284724,2010-01-08 21:50:56,4429.76,Mumbai,Debit,Customer_208
1262284725,2010-01-08 21:53:51,9785.13,Mumbai,Credit,Customer_825
1262284726,2010-01-08 22:16:14,9540.64,New York,Credit,Customer_617
1262284727,2010-01-08 23:08:48,2091.56,London,Transfer,Customer_491
1262284728,2010-01-08 23:29:18,9318.55,Mumbai,Credit,Customer_309
1262284729,2010-01-08 23:32:27,7769.9,Mumbai,Debit,Customer_305
1262284730,2010-01-08 23:35:17,9852.32,London,Transfer,Customer_936
1262284731,2010-01-08 23:44:37,4337.52,London,Transfer,Customer_824
1262284732,2010-01-09 00:06:14,1715.98,Mumbai,Credit,Customer_864
1262284733,2010-01-09 00:40:04,9460.45,New York,Transfer,Customer_171
1262284734,2010-01-09 00:52:38,6717.62,Mumbai,Debit,Customer_705
1262284735,2010-01-09 01:06:10,1083.55,London,Transfer,Customer_913
1262284736,2010-01-09 02:33:48,7437.25,Tokyo,Transfer,Customer_501
1262284737,2010-01-09 02:52:37,6831.33,Tokyo,Debit,Customer_632
1262284738,2010-01-09 03:17:22,9920.05,New York,Credit,Customer_163
1262284739,2010-01-09 04:08:01,677.07,Singapore,Debit,Customer_78
1262284740,2010-01-09 04:09:06,4355.02,Tokyo,Debit,Customer_269
1262284741,2010-01-09 04:12:54,7019.71,Mumbai,Transfer,Customer_875
1262284742,2010-01-09 04:22:05,7651.09,Mumbai,Debit,Customer_558
1262284743,2010-01-09 04:23:15,6501.62,London,Debit,Customer_242
1262284744,2010-01-09 04:49:46,5708.96,Mumbai,Transfer,Customer_974
1262284745,2010-01-09 04:55:48,2285.18,Mumbai,Transfer,Customer_530
1262284746,2010-01-09 04:57:57,5168.22,Mumbai,Debit,Customer_328
1262284747,2010-01-09 05:26:20,6566.52,Mumbai,Transfer,Customer_130
1262284748,2010-01-09 05:37:26,4385.88,New York,Debit,Customer_985
1262284749,2010-01-09 06:21:41,3686.1,Tokyo,Transfer,Customer_30
1262284750,2010-01-09 07:01:39,6.88,Tokyo,Credit,Customer_539
1262284751,2010-01-09 07:45:46,1214.31,Singapore,Transfer,Customer_653
1262284752,2010-01-09 08:41:39,8716.2,Tokyo,Credit,Customer_188
1262284753,2010-01-09 08:45:56,7216.71,Mumbai,Transfer,Customer_206
1262284754,2010-01-09 08:49:28,-88.51,London,Transfer,Customer_112
1262284755,2010-01-09 09:39:12,8605.48,Tokyo,Debit,Customer_290
1262284756,2010-01-09 09:40:27,7258.72,New York,Debit,Customer_401
1262284757,2010-01-09 10:28:52,5624.91,New York,Debit,Customer_975
1262284758,2010-01-09 10:44:32,5655.92,Singapore,Transfer,Customer_564
1262284759,2010-01-09 10:44:58,3359.54,Mumbai,Transfer,Customer_435
1262284760,2010-01-09 12:16:55,6330.41,New York,Transfer,Customer_133
1262284761,2010-01-09 12:34:07,6864.6,Tokyo,Debit,Customer_490
1262284762,2010-01-09 12:36:26,1381.69,Tokyo,Credit,Customer_476
1262284763,2010-01-09 12:41:52,5634.1,London,Transfer,Customer_99
1262284764,2010-01-09 12:52:02,8883.91,London,Debit,Customer_740
1262284765,2010-01-09 13:30:31,4188.82,Mumbai,Transfer,Customer_593
1262284766,2010-01-09 13:49:06,4884.88,London,Debit,Customer_74
1262284767,2010-01-09 15:07:23,2886.29,Singapore,Credit,Customer_826
1262284768,2010-01-09 15:58:51,9084.25,New York,Transfer,Customer_590
1262284769,2010-01-09 16:48:16,295.44,London,Debit,Customer_374
1262284770,2010-01-09 17:06:47,5224.72,New York,Transfer,Customer_734
1262284771,2010-01-09 17:16:06,1724.63,Mumbai,Credit,Customer_972
1262284772,2010-01-09 17:25:50,1835.54,Mumbai,Debit,Customer_165
1262284773,2010-01-09 17:43:40,3365.85,Tokyo,Debit,Customer_505
1262284774,2010-01-09 17:43:58,286.88,Tokyo,Credit,Customer_335
1262284775,2010-01-09 18:18:12,3233.86,Mumbai,Debit,Customer_845
1262284776,2010-01-09 19:38:06,8799.15,Tokyo,Credit,Customer_370
1262284777,2010-01-09 19:57:55,4172.84,Mumbai,Debit,Customer_191
1262284778,2010-01-09 20:02:01,337.59,London,Credit,Customer_60
1262284779,2010-01-09 20:11:24,9231.8,Singapore,Debit,Customer_360
1262284780,2010-01-09 20:15:38,8352.21,Mumbai,Credit,Customer_369
1262284781,2010-01-09 20:27:02,3238.04,New York,Credit,Customer_97
1262284782,2010-01-09 20:55:12,139.12,Singapore,Credit,Customer_293
1262284783,2010-01-09 21:36:49,6988.95,London,Credit,Customer_334
1262284784,2010-01-09 22:05:24,8309.39,Singapore,Debit,Customer_234
1262284785,2010-01-09 22:14:33,15.67,Singapore,Credit,Customer_27
1262284786,2010-01-09 22:32:07,5604.87,Mumbai,Credit,Customer_827
1262284787,2010-01-09 22:33:47,1760.7,Singapore,Debit,Customer_42
1262284788,2010-01-09 23:04:38,5437.14,Tokyo,Debit,Customer_976
1262284789,2010-01-09 23:21:27,3944.31,Singapore,Credit,Customer_801
1262284790,2010-01-09 23:45:02,5277.67,Tokyo,Debit,Customer_997
1262284791,2010-01-09 23:59:27,9551.87,New York,Transfer,Customer_380
1262284792,2010-01-10 00:48:41,4008.47,London,Debit,Customer_830
1262284793,2010-01-10 00:59:34,7171.05,Singapore,Debit,Customer_427
1262284794,2010-01-10 01:17:13,4871.14,Singapore,Debit,Customer_297
1262284795,2010-01-10 01:21:08,6974.68,Singapore,Debit,Customer_731
1262284796,2010-01-10 01:38:23,7648.64,New York,Transfer,Customer_461
1262284797,2010-01-10 01:53:53,9416.44,New York,Credit,Customer_814
1262284798,2010-01-10 02:03:58,1070.05,New York,Debit,Customer_53
1262284799,2010-01-10 02:11:17,900.65,London,Debit,Customer_36
1262284800,2010-01-10 03:24:50,3843.6,Singapore,Transfer,Customer_137
1262284801,2010-01-10 04:13:27,981.7,Singapore,Transfer,Customer_17
1262284802,2010-01-10 04:17:20,2711.36,Tokyo,Debit,Customer_680
1262284803,2010-01-10 04:45:22,1594.53,Singapore,Credit,Customer_70
1262284804,2010-01-10 04:59:12,9943.21,Tokyo,Transfer,Customer_66
1262284805,2010-01-10 07:27:30,-0.04,Tokyo,Debit,Customer_467
1262284806,2010-01-10 07:58:14,7580.62,Mumbai,Credit,Customer_656
1262284807,2010-01-10 08:33:19,3421.23,New York,Debit,Customer_552
1262284808,2010-01-10 08:33:43,4635.12,New York,Credit,Customer_53
1262284809,2010-01-10 08:49:09,1275.29,London,Debit,Customer_203
1262284810,2010-01-10 09:04:57,5331.71,New York,Debit,Customer_572
1262284811,2010-01-10 09:14:39,2851.28,Mumbai,Credit,Customer_315
1262284812,2010-01-10 09:16:01,1778.72,Tokyo,Credit,Customer_308
1262284813,2010-01-10 09:27:18,8698.04,Tokyo,Credit,Customer_619
1262284814,2010-01-10 09:37:27,9028.4,London,Transfer,Customer_929
1262284815,2010-01-10 10:48:31,7582.6,New York,Transfer,Customer_421
1262284816,2010-01-10 10:52:44,8706.93,London,Credit,Customer_573
1262284817,2010-01-10 11:44:03,5228.65,Mumbai,Credit,Customer_550
1262284818,2010-01-10 11:53:41,5986.5,London,Debit,Customer_272
1262284819,2010-01-10 11:59:49,7273.76,London,Transfer,Customer_996
1262284820,2010-01-10 12:07:31,7152.71,Singapore,Credit,Customer_341
1262284821,2010-01-10 12:15:29,6883.95,Mumbai,Transfer,Customer_946
1262284822,2010-01-10 12:53:45,7493.77,Singapore,Transfer,Customer_885
1262284823,2010-01-10 14:20:17,6996.04,Tokyo,Transfer,Customer_908
1262284824,2010-01-10 14:41:25,6028.95,Tokyo,Credit,Customer_328
1262284825,2010-01-10 16:04:50,3028.43,Tokyo,Credit,Customer_984
1262284826,2010-01-10 16:26:54,2214.49,London,Credit,Customer_689
1262284827,2010-01-10 16:48:05,7473.1,Mumbai,Credit,Customer_741
1262284828,2010-01-10 17:34:16,9982.8,Mumbai,Credit,Customer_642
1262284829,2010-01-10 17:52:22,1834.98,Tokyo,Credit,Customer_547
1262284830,2010-01-10 18:01:23,6043.2,Tokyo,Credit,Customer_401
1262284831,2010-01-10 18:02:54,8987.96,Singapore,Debit,Customer_283
1262284832,2010-01-10 18:24:18,9038.81,Tokyo,Credit,Customer_529
1262284833,2010-01-10 18:31:23,7351.54,London,Transfer,Customer_943
1262284834,2010-01-10 18:38:13,5542.63,Singapore,Transfer,Customer_359
1262284835,2010-01-10 18:43:55,7004.31,Tokyo,Transfer,Customer_174
1262284836,2010-01-10 18:47:08,6953.93,London,Transfer,Customer_212
1262284837,2010-01-10 18:52:46,4084.94,Mumbai,Transfer,Customer_479
1262284838,2010-01-10 19:03:41,3631.52,London,Transfer,Customer_762
1262284839,2010-01-10 19:12:03,9069.4,London,Transfer,Customer_958
1262284840,2010-01-10 20:00:09,8784.9,Tokyo,Debit,Customer_58
1262284841,2010-01-10 20:10:18,208.49,Singapore,Credit,Customer_272
1262284842,2010-01-10 20:42:24,1831.36,Mumbai,Credit,Customer_496
1262284843,2010-01-10 21:08:02,5753.49,London,Credit,Customer_596
1262284844,2010-01-10 21:55:49,7017.59,Tokyo,Transfer,Customer_513
1262284845,2010-01-10 22:14:41,9414.77,Tokyo,Debit,Customer_16
1262284846,2010-01-10 22:56:33,1096.18,New York,Credit,Customer_845
1262284847,2010-01-10 23:04:43,9225.91,New York,Transfer,Customer_114
1262284848,2010-01-10 23:07:59,263.48,New York,Credit,Customer_34
1262284849,2010-01-10 23:57:33,7067.05,Singapore,Debit,Customer_843
1262284850,2010-01-11 00:17:15,8509.47,Tokyo,Credit,Customer_546
1262284851,2010-01-11 00:38:02,3021.89,Singapore,Credit,Customer_724
1262284852,2010-01-11 00:54:56,9630.65,New York,Debit,Customer_193
1262284853,2010-01-11 01:05:22,8314.3,London,Credit,Customer_519
1262284854,2010-01-11 02:14:09,562.07,Singapore,Credit,Customer_597
1262284855,2010-01-11 02:28:27,2526.35,Mumbai,Debit,Customer_762
1262284856,2010-01-11 02:54:16,4778.73,Tokyo,Transfer,Customer_196
1262284857,2010-01-11 02:56:06,4603.73,Mumbai,Debit,Customer_786
1262284858,2010-01-11 03:10:09,495.91,London,Debit,Customer_490
1262284859,2010-01-11 03:19:58,9022.8,Mumbai,Credit,Customer_847
1262284860,2010-01-11 03:23:16,7887.96,Mumbai,Debit,Customer_368
1262284861,2010-01-11 04:06:43,4264.74,Tokyo,Credit,Customer_280
1262284862,2010-01-11 04:35:34,6948.81,Mumbai,Credit,Customer_932
1262284863,2010-01-11 04:36:46,6249.73,Tokyo,Transfer,Customer_571
1262284864,2010-01-11 04:44:09,933.02,New York,Transfer,Customer_631
1262284865,2010-01-11 04:53:19,33.12,London,Credit,Customer_688
1262284866,2010-01-11 06:39:39,7633.96,Tokyo,Transfer,Customer_291
1262284867,2010-01-11 06:50:59,2670.94,Mumbai,Debit,Customer_804
1262284868,2010-01-11 06:52:33,9517.38,Singapore,Transfer,Customer_709
1262284869,2010-01-11 07:36:41,1472.16,Tokyo,Transfer,Customer_959
1262284870,2010-01-11 07:54:39,3614.2,Singapore,Credit,Customer_31
1262284871,2010-01-11 08:12:43,4384.74,Tokyo,Credit,Customer_915
1262284872,2010-01-11 08:19:30,3532.44,Tokyo,Transfer,Customer_620
1262284873,2010-01-11 08:32:19,8283.1,Singapore,Transfer,Customer_298
1262284874,2010-01-11 08:35:15,5930.35,Tokyo,Transfer,Customer_965
1262284875,2010-01-11 08:48:53,7575.57,London,Debit,Customer_812
1262284876,2010-01-11 09:05:17,6496.81,New York,Transfer,Customer_706
1262284877,2010-01-11 09:29:20,8629.94,Mumbai,Credit,Customer_411
1262284878,2010-01-11 10:26:41,1135.21,London,Transfer,Customer_339
1262284879,2010-01-11 10:32:44,3945.43,Singapore,Credit,Customer_666
1262284880,2010-01-11 11:16:33,4994.92,Tokyo,Transfer,Customer_607
1262284881,2010-01-11 11:23:51,5155.22,Tokyo,Debit,Customer_436
1262284882,2010-01-11 11:34:31,7955.47,Tokyo,Transfer,Customer_929
1262284883,2010-01-11 11:46:39,460.71,Singapore,Credit,Customer_838
1262284884,2010-01-11 12:01:21,9541.49,New York,Credit,Customer_236
1262284885,2010-01-11 12:07:27,5584.86,Singapore,Debit,Customer_360
1262284886,2010-01-11 13:13:11,3088.53,London,Debit,Customer_415
1262284887,2010-01-11 13:45:43,5912.3,London,Debit,Customer_786
1262284888,2010-01-11 13:57:24,9698.51,Singapore,Credit,Customer_380
1262284889,2010-01-11 14:00:42,1942.15,Tokyo,Credit,Customer_937
1262284890,2010-01-11 14:08:26,1515.2,London,Credit,Customer_299
1262284891,2010-01-11 14:33:29,916.17,Mumbai,Credit,Customer_759
1262284892,2010-01-11 14:43:29,3871.01,Tokyo,Transfer,Customer_437
1262284893,2010-01-11 14:52:32,5932.99,Tokyo,Transfer,Customer_685
1262284894,2010-01-11 15:17:38,9087.6,New York,Debit,Customer_365
1262284895,2010-01-11 15:19:53,5405.41,Tokyo,Debit,Customer_847
1262284896,2010-01-11 15:30:53,8644.43,New York,Transfer,Customer_459
1262284897,2010-01-11 15:34:49,4931.87,New York,Credit,Customer_119
1262284898,2010-01-11 15:57:32,380.28,Singapore,Transfer,Customer_665
1262284899,2010-01-11 15:59:56,3847.02,Tokyo,Credit,Customer_597
1262284900,2010-01-11 16:14:22,2322.18,London,Credit,Customer_615
1262284901,2010-01-11 17:08:08,9320.21,Mumbai,Transfer,Customer_378
1262284902,2010-01-11 17:17:42,6680.48,Tokyo,Debit,Customer_455
1262284903,2010-01-11 17:24:39,7825.63,Singapore,Credit,Customer_685
1262284904,2010-01-11 17:36:50,6699.24,New York,Debit,Customer_767
1262284905,2010-01-11 17:39:27,7557.78,New York,Transfer,Customer_899
1262284906,2010-01-11 17:45:17,1956.85,London,Debit,Customer_268
1262284907,2010-01-11 18:01:15,-80.12,Tokyo,Credit,Customer_652
1262284908,2010-01-11 18:16:18,3709.91,Tokyo,Debit,Customer_105
1262284909,2010-01-11 18:20:57,8993.75,London,Transfer,Customer_641
1262284910,2010-01-11 19:56:50,8322.05,New York,Credit,Customer_293
1262284911,2010-01-11 20:23:13,7383.56,Mumbai,Debit,Customer_475
1262284912,2010-01-11 21:06:22,929.51,Singapore,Credit,Customer_354
1262284913,2010-01-11 21:28:59,7310.88,Singapore,Transfer,Customer_822
1262284914,2010-01-11 21:44:25,9251.78,London,Credit,Customer_682
1262284915,2010-01-11 22:01:25,2934.49,Mumbai,Transfer,Customer_229
1262284916,2010-01-11 23:12:59,9267.07,London,Transfer,Customer_629
1262284917,2010-01-11 23:14:06,6566.11,New York,Credit,Customer_619
1262284918,2010-01-11 23:54:28,6437.55,Mumbai,Credit,Customer_393
1262284919,2010-01-11 23:59:04,9609.96,London,Debit,Customer_80
1262284920,2010-01-12 00:04:01,5436.38,Mumbai,Debit,Customer_827
1262284921,2010-01-12 01:35:25,1017.2,New York,Transfer,Customer_69
1262284922,2010-01-12 01:35:59,582.28,Tokyo,Credit,Customer_492
1262284923,2010-01-12 02:22:55,9185.96,New York,Transfer,Customer_151
1262284924,2010-01-12 02:25:13,7245.8,London,Transfer,Customer_586
1262284925,2010-01-12 02:25:18,7850.99,New York,Credit,Customer_317
1262284926,2010-01-12 03:48:06,7269.41,Singapore,Debit,Customer_884
1262284927,2010-01-12 04:50:53,2459.58,Mumbai,Debit,Customer_309
1262284928,2010-01-12 04:54:04,8992.35,London,Debit,Customer_86
1262284929,2010-01-12 05:37:31,1819.61,Mumbai,Debit,Customer_756
1262284930,2010-01-12 06:37:33,7207.18,Tokyo,Debit,Customer_708
1262284931,2010-01-12 06:55:57,9279.5,London,Debit,Customer_217
1262284932,2010-01-12 08:11:15,275.26,New York,Debit,Customer_79
1262284933,2010-01-12 08:14:34,7313.99,Mumbai,Transfer,Customer_807
1262284934,2010-01-12 08:16:25,5432.94,Tokyo,Debit,Customer_959
1262284935,2010-01-12 08:27:01,1784.74,Singapore,Transfer,Customer_798
1262284936,2010-01-12 08:33:55,2864.9,Tokyo,Debit,Customer_137
1262284937,2010-01-12 09:02:43,8449.83,Singapore,Debit,Customer_4
1262284938,2010-01-12 09:25:50,3170.73,London,Credit,Customer_751
1262284939,2010-01-12 09:31:18,148.81,Singapore,Credit,Customer_209
