Transaction_ID,Transaction_Date,Amount,Branch,Transaction_Type,Customer_Name
2181,2022-11-09 10:02:07.312081,451.23,Tokyo,Credit,Customer_1181
2182,2022-11-08 10:02:07.312081,5159.17,New York,Credit,Customer_1182
2183,2022-11-07 10:02:07.312081,5930.37,London,Debit,Customer_1183
2184,2022-11-06 10:02:07.312081,5040.24,Tokyo,Credit,Customer_1184
2185,2022-11-05 10:02:07.312081,9212.94,Mumbai,Debit,Customer_1185
2186,2022-11-04 10:02:07.312081,2956.3,Tokyo,Debit,Customer_1186
2187,2022-11-03 10:02:07.312081,1979.23,London,Debit,Customer_1187
2188,2022-11-02 10:02:07.312081,8211.27,Mumbai,Credit,Customer_1188
2189,2022-11-01 10:02:07.312081,7439.82,Singapore,Transfer,Customer_1189
2190,2022-10-31 10:02:07.312081,3848.0,New York,Credit,Customer_1190
2191,2022-10-30 10:02:07.312081,9636.37,Tokyo,Credit,Customer_1191
2192,2022-10-29 10:02:07.312081,6369.58,Mumbai,Debit,Customer_1192
2193,2022-10-28 10:02:07.312081,5018.95,London,Debit,Customer_1193
2194,2022-10-27 10:02:07.312081,3393.98,Mumbai,Credit,Customer_1194
2195,2022-10-26 10:02:07.312081,2687.81,London,Transfer,Customer_1195
2196,2022-10-25 10:02:07.312081,778.69,Singapore,Credit,Customer_1196
2197,2022-10-24 10:02:07.312081,7722.99,New York,Transfer,Customer_1197
2198,2022-10-23 10:02:07.312081,6932.22,London,Credit,Customer_1198
2199,2022-10-22 10:02:07.312081,1085.74,Tokyo,Debit,Customer_1199
2200,2022-10-21 10:02:07.312081,8825.22,London,Credit,Customer_1200
2201,2022-10-20 10:02:07.312081,2051.78,London,Transfer,Customer_1201
2202,2022-10-19 10:02:07.312081,8403.49,London,Transfer,Customer_1202
2203,2022-10-18 10:02:07.312081,365.31,Singapore,Debit,Customer_1203
2204,2022-10-17 10:02:07.312081,9925.67,Mumbai,Credit,Customer_1204
2205,2022-10-16 10:02:07.312081,970.14,Mumbai,Transfer,Customer_1205
2206,2022-10-15 10:02:07.312081,8198.35,New York,Credit,Customer_1206
2207,2022-10-14 10:02:07.312081,7630.58,Singapore,Transfer,Customer_1207
2208,2022-10-13 10:02:07.312081,6938.1,Tokyo,Debit,Customer_1208
2209,2022-10-12 10:02:07.312081,9265.29,New York,Transfer,Customer_1209
2210,2022-10-11 10:02:07.312081,6307.03,Tokyo,Credit,Customer_1210
2211,2022-10-10 10:02:07.312081,3232.67,Mumbai,Debit,Customer_1211
2212,2022-10-09 10:02:07.312081,7119.61,London,Debit,Customer_1212
2213,2022-10-08 10:02:07.312081,9986.07,Singapore,Debit,Customer_1213
2214,2022-10-07 10:02:07.312081,1528.61,Mumbai,Debit,Customer_1214
2215,2022-10-06 10:02:07.312081,5425.89,Mumbai,Credit,Customer_1215
2216,2022-10-05 10:02:07.312081,7085.52,Mumbai,Debit,Customer_1216
2217,2022-10-04 10:02:07.312081,1584.83,Tokyo,Credit,Customer_1217
2218,2022-10-03 10:02:07.312081,7432.18,New York,Debit,Customer_1218
2219,2022-10-02 10:02:07.312081,4495.59,Singapore,Credit,Customer_1219
2220,2022-10-01 10:02:07.312081,394.47,Singapore,Credit,Customer_1220
2221,2022-09-30 10:02:07.312081,453.03,Tokyo,Transfer,Customer_1221
2222,2022-09-29 10:02:07.312081,6355.61,London,Credit,Customer_1222
2223,2022-09-28 10:02:07.312081,4327.96,Singapore,Credit,Customer_1223
2224,2022-09-27 10:02:07.312081,7009.85,Mumbai,Debit,Customer_1224
2225,2022-09-26 10:02:07.312081,3602.08,Tokyo,Debit,Customer_1225
2226,2022-09-25 10:02:07.312081,5648.36,London,Credit,Customer_1226
2227,2022-09-24 10:02:07.312081,204.76,London,Debit,Customer_1227
2228,2022-09-23 10:02:07.312081,470.1,Tokyo,Debit,Customer_1228
2229,2022-09-22 10:02:07.312081,6080.71,Tokyo,Credit,Customer_1229
2230,2022-09-21 10:02:07.312081,7517.26,New York,Credit,Customer_1230
2231,2022-09-20 10:02:07.312081,16.33,London,Credit,Customer_1231
2232,2022-09-19 10:02:07.312081,3179.72,Tokyo,Debit,Customer_1232
2233,2022-09-18 10:02:07.312081,5333.61,London,Transfer,Customer_1233
2234,2022-09-17 10:02:07.312081,5117.14,Singapore,Debit,Customer_1234
2235,2022-09-16 10:02:07.312081,8718.36,New York,Transfer,Customer_1235
2236,2022-09-15 10:02:07.312081,5422.95,Mumbai,Debit,Customer_1236
2237,2022-09-14 10:02:07.312081,9428.37,Tokyo,Debit,Customer_1237
2238,2022-09-13 10:02:07.312081,964.17,New York,Transfer,Customer_1238
2239,2022-09-12 10:02:07.312081,4053.58,New York,Debit,Customer_1239
2240,2022-09-11 10:02:07.312081,7889.04,Singapore,Debit,Customer_1240
2241,2022-09-10 10:02:07.312081,6310.39,Singapore,Credit,Customer_1241
2242,2022-09-09 10:02:07.312081,491.67,London,Debit,Customer_1242
2243,2022-09-08 10:02:07.312081,3803.21,Singapore,Transfer,Customer_1243
2244,2022-09-07 10:02:07.312081,9759.43,New York,Credit,Customer_1244
2245,2022-09-06 10:02:07.312081,4493.6,New York,Debit,Customer_1245
2246,2022-09-05 10:02:07.312081,5752.54,Singapore,Credit,Customer_1246
2247,2022-09-04 10:02:07.312081,2385.93,Mumbai,Credit,Customer_1247
2248,2022-09-03 10:02:07.312081,6692.51,New York,Transfer,Customer_1248
2249,2022-09-02 10:02:07.312081,2624.56,New York,Debit,Customer_1249
2250,2022-09-01 10:02:07.312081,4787.63,Singapore,Debit,Customer_1250
2251,2022-08-31 10:02:07.312081,2775.46,Singapore,Transfer,Customer_1251
2252,2022-08-30 10:02:07.312081,3144.61,New York,Transfer,Customer_1252
2253,2022-08-29 10:02:07.312081,7505.3,London,Credit,Customer_1253
2254,2022-08-28 10:02:07.312081,2390.7,New York,Debit,Customer_1254
2255,2022-08-27 10:02:07.312081,7409.41,Singapore,Credit,Customer_1255
2256,2022-08-26 10:02:07.312081,3121.02,New York,Debit,Customer_1256
2257,2022-08-25 10:02:07.312081,3917.36,New York,Debit,Customer_1257
2258,2022-08-24 10:02:07.312081,5399.07,Singapore,Transfer,Customer_1258
2259,2022-08-23 10:02:07.312081,3858.92,Mumbai,Credit,Customer_1259
2260,2022-08-22 10:02:07.312081,9517.12,Mumbai,Debit,Customer_1260
2261,2022-08-21 10:02:07.312081,9939.13,Tokyo,Transfer,Customer_1261
2262,2022-08-20 10:02:07.312081,1601.06,Singapore,Debit,Customer_1262
2263,2022-08-19 10:02:07.312081,3822.14,Singapore,Credit,Customer_1263
2264,2022-08-18 10:02:07.312081,7926.76,Tokyo,Transfer,Customer_1264
2265,2022-08-17 10:02:07.312081,4054.26,New York,Transfer,Customer_1265
2266,2022-08-16 10:02:07.312081,5131.31,New York,Debit,Customer_1266
2267,2022-08-15 10:02:07.312081,3158.2,New York,Credit,Customer_1267
2268,2022-08-14 10:02:07.312081,5032.11,London,Credit,Customer_1268
2269,2022-08-13 10:02:07.312081,9540.37,Singapore,Debit,Customer_1269
2270,2022-08-12 10:02:07.312081,1960.13,New York,Transfer,Customer_1270
2271,2022-08-11 10:02:07.312081,6580.72,London,Credit,Customer_1271
2272,2022-08-10 10:02:07.312081,582.44,Singapore,Debit,Customer_1272
2273,2022-08-09 10:02:07.312081,8840.55,London,Transfer,Customer_1273
2274,2022-08-08 10:02:07.312081,6611.55,Mumbai,Debit,Customer_1274
2275,2022-08-07 10:02:07.312081,2114.43,London,Transfer,Customer_1275
2276,2022-08-06 10:02:07.312081,426.42,Mumbai,Debit,Customer_1276
2277,2022-08-05 10:02:07.312081,7839.25,Singapore,Credit,Customer_1277
2278,2022-08-04 10:02:07.312081,1731.59,New York,Debit,Customer_1278
2279,2022-08-03 10:02:07.312081,1458.47,Mumbai,Debit,Customer_1279
2280,2022-08-02 10:02:07.312081,7.54,Mumbai,Credit,Customer_1280
2281,2022-08-01 10:02:07.312081,5772.14,London,Debit,Customer_1281
2282,2022-07-31 10:02:07.312081,8374.01,Singapore,Transfer,Customer_1282
2283,2022-07-30 10:02:07.312081,6145.41,Singapore,Debit,Customer_1283
2284,2022-07-29 10:02:07.312081,7093.29,New York,Debit,Customer_1284
2285,2022-07-28 10:02:07.312081,5308.98,New York,Transfer,Customer_1285
2286,2022-07-27 10:02:07.312081,9736.51,New York,Debit,Customer_1286
2287,2022-07-26 10:02:07.312081,2660.52,New York,Debit,Customer_1287
2288,2022-07-25 10:02:07.312081,3541.43,New York,Debit,Customer_1288
2289,2022-07-24 10:02:07.312081,3695.86,Mumbai,Credit,Customer_1289
2290,2022-07-23 10:02:07.312081,5873.25,New York,Credit,Customer_1290
2291,2022-07-22 10:02:07.312081,9000.86,Tokyo,Credit,Customer_1291
2292,2022-07-21 10:02:07.312081,3121.58,Tokyo,Credit,Customer_1292
2293,2022-07-20 10:02:07.312081,9401.63,Mumbai,Credit,Customer_1293
2294,2022-07-19 10:02:07.312081,1410.42,New York,Debit,Customer_1294
2295,2022-07-18 10:02:07.312081,7083.53,Singapore,Debit,Customer_1295
2296,2022-07-17 10:02:07.312081,5184.85,Tokyo,Transfer,Customer_1296
2297,2022-07-16 10:02:07.312081,2452.23,London,Debit,Customer_1297
2298,2022-07-15 10:02:07.312081,2583.62,Mumbai,Credit,Customer_1298
2299,2022-07-14 10:02:07.312081,1160.32,Singapore,Transfer,Customer_1299
2300,2022-07-13 10:02:07.312081,294.19,Singapore,Credit,Customer_1300
2301,2022-07-12 10:02:07.312081,3547.21,Tokyo,Debit,Customer_1301
2302,2022-07-11 10:02:07.312081,1898.39,New York,Credit,Customer_1302
2303,2022-07-10 10:02:07.312081,2313.2,Mumbai,Debit,Customer_1303
2304,2022-07-09 10:02:07.312081,647.77,New York,Credit,Customer_1304
2305,2022-07-08 10:02:07.312081,3635.57,Tokyo,Credit,Customer_1305
2306,2022-07-07 10:02:07.312081,138.87,Mumbai,Transfer,Customer_1306
2307,2022-07-06 10:02:07.312081,4656.44,Singapore,Transfer,Customer_1307
2308,2022-07-05 10:02:07.312081,4732.09,Mumbai,Transfer,Customer_1308
2309,2022-07-04 10:02:07.312081,6755.85,Tokyo,Credit,Customer_1309
2310,2022-07-03 10:02:07.312081,530.3,Mumbai,Debit,Customer_1310
2311,2022-07-02 10:02:07.312081,7055.32,London,Transfer,Customer_1311
2312,2022-07-01 10:02:07.312081,8139.41,Mumbai,Transfer,Customer_1312
2313,2022-06-30 10:02:07.312081,4202.73,London,Debit,Customer_1313
2314,2022-06-29 10:02:07.312081,8315.44,London,Transfer,Customer_1314
2315,2022-06-28 10:02:07.312081,3313.72,Tokyo,Debit,Customer_1315
2316,2022-06-27 10:02:07.312081,6465.53,Singapore,Debit,Customer_1316
2317,2022-06-26 10:02:07.312081,1035.41,Tokyo,Transfer,Customer_1317
2318,2022-06-25 10:02:07.312081,8850.39,London,Debit,Customer_1318
2319,2022-06-24 10:02:07.312081,9183.82,Tokyo,Debit,Customer_1319
2320,2022-06-23 10:02:07.312081,3938.33,Singapore,Transfer,Customer_1320
2321,2022-06-22 10:02:07.312081,4782.98,Tokyo,Debit,Customer_1321
2322,2022-06-21 10:02:07.312081,8604.34,New York,Debit,Customer_1322
2323,2022-06-20 10:02:07.312081,8542.35,Mumbai,Debit,Customer_1323
2324,2022-06-19 10:02:07.312081,902.09,New York,Transfer,Customer_1324
2325,2022-06-18 10:02:07.312081,6483.68,London,Transfer,Customer_1325
2326,2022-06-17 10:02:07.312081,-8.05,New York,Transfer,Customer_1326
2327,2022-06-16 10:02:07.312081,5195.56,Singapore,Debit,Customer_1327
2328,2022-06-15 10:02:07.312081,6471.45,Tokyo,Credit,Customer_1328
2329,2022-06-14 10:02:07.312081,8709.79,Mumbai,Transfer,Customer_1329
2330,2022-06-13 10:02:07.312081,5441.12,London,Transfer,Customer_1330
2331,2022-06-12 10:02:07.312081,1081.99,Mumbai,Debit,Customer_1331
2332,2022-06-11 10:02:07.312081,3782.99,Singapore,Transfer,Customer_1332
2333,2022-06-10 10:02:07.312081,114.66,London,Transfer,Customer_1333
2334,2022-06-09 10:02:07.312081,8262.85,Mumbai,Credit,Customer_1334
2335,2022-06-08 10:02:07.312081,3343.64,Singapore,Debit,Customer_1335
2336,2022-06-07 10:02:07.312081,3090.84,Tokyo,Debit,Customer_1336
2337,2022-06-06 10:02:07.312081,3294.96,Tokyo,Debit,Customer_1337
2338,2022-06-05 10:02:07.312081,3678.74,Mumbai,Transfer,Customer_1338
2339,2022-06-04 10:02:07.312081,921.12,Singapore,Debit,Customer_1339
2340,2022-06-03 10:02:07.312081,5190.94,Mumbai,Credit,Customer_1340
2341,2022-06-02 10:02:07.312081,6335.53,Singapore,Debit,Customer_1341
2342,2022-06-01 10:02:07.312081,1639.04,Mumbai,Credit,Customer_1342
2343,2022-05-31 10:02:07.312081,6766.79,London,Debit,Customer_1343
2344,2022-05-30 10:02:07.312081,5069.44,New York,Debit,Customer_1344
2345,2022-05-29 10:02:07.312081,1871.32,London,Transfer,Customer_1345
2346,2022-05-28 10:02:07.312081,6289.79,New York,Transfer,Customer_1346
2347,2022-05-27 10:02:07.312081,6418.93,New York,Credit,Customer_1347
2348,2022-05-26 10:02:07.312081,3317.14,Mumbai,Transfer,Customer_1348
2349,2022-05-25 10:02:07.312081,5519.98,London,Transfer,Customer_1349
2350,2022-05-24 10:02:07.312081,3649.0,Mumbai,Credit,Customer_1350
2351,2022-05-23 10:02:07.312081,829.99,Singapore,Credit,Customer_1351
2352,2022-05-22 10:02:07.312081,4670.67,London,Credit,Customer_1352
2353,2022-05-21 10:02:07.312081,6808.98,Mumbai,Credit,Customer_1353
2354,2022-05-20 10:02:07.312081,5035.11,Mumbai,Debit,Customer_1354
2355,2022-05-19 10:02:07.312081,1447.23,Singapore,Transfer,Customer_1355
2356,2022-05-18 10:02:07.312081,5761.5,Singapore,Debit,Customer_1356
2357,2022-05-17 10:02:07.312081,2174.91,Singapore,Credit,Customer_1357
2358,2022-05-16 10:02:07.312081,6867.1,Singapore,Transfer,Customer_1358
2359,2022-05-15 10:02:07.312081,2340.33,Mumbai,Credit,Customer_1359
2360,2022-05-14 10:02:07.312081,5716.43,Singapore,Transfer,Customer_1360
2361,2022-05-13 10:02:07.312081,5854.39,New York,Debit,Customer_1361
2362,2022-05-12 10:02:07.312081,5912.27,Mumbai,Transfer,Customer_1362
2363,2022-05-11 10:02:07.312081,5545.41,Mumbai,Transfer,Customer_1363
2364,2022-05-10 10:02:07.312081,9378.36,London,Debit,Customer_1364
2365,2022-05-09 10:02:07.312081,398.03,Singapore,Transfer,Customer_1365
2366,2022-05-08 10:02:07.312081,9120.27,Singapore,Credit,Customer_1366
2367,2022-05-07 10:02:07.312081,4809.29,New York,Debit,Customer_1367
2368,2022-05-06 10:02:07.312081,4761.51,Mumbai,Credit,Customer_1368
2369,2022-05-05 10:02:07.312081,1524.25,Mumbai,Debit,Customer_1369
2370,2022-05-04 10:02:07.312081,4919.09,Singapore,Debit,Customer_1370
2371,2022-05-03 10:02:07.312081,7078.24,Mumbai,Debit,Customer_1371
2372,2022-05-02 10:02:07.312081,9267.55,Tokyo,Credit,Customer_1372
2373,2022-05-01 10:02:07.312081,3745.93,Mumbai,Transfer,Customer_1373
2374,2022-04-30 10:02:07.312081,1565.19,London,Transfer,Customer_1374
2375,2022-04-29 10:02:07.312081,857.3,London,Debit,Customer_1375
2376,2022-04-28 10:02:07.312081,7565.8,New York,Credit,Customer_1376
2377,2022-04-27 10:02:07.312081,7958.73,Tokyo,Credit,Customer_1377
2378,2022-04-26 10:02:07.312081,3814.43,Mumbai,Credit,Customer_1378
2379,2022-04-25 10:02:07.312081,6069.85,Tokyo,Credit,Customer_1379
2380,2022-04-24 10:02:07.312081,5361.0,Singapore,Debit,Customer_1380
2381,2022-04-23 10:02:07.312081,6095.94,Mumbai,Transfer,Customer_1381
2382,2022-04-22 10:02:07.312081,2061.36,Singapore,Transfer,Customer_1382
2383,2022-04-21 10:02:07.312081,3335.94,Singapore,Debit,Customer_1383
2384,2022-04-20 10:02:07.312081,60.38,New York,Credit,Customer_1384
2385,2022-04-19 10:02:07.312081,-28.63,Tokyo,Debit,Customer_1385
2386,2022-04-18 10:02:07.312081,4716.78,Singapore,Debit,Customer_1386
2387,2022-04-17 10:02:07.312081,8336.7,London,Debit,Customer_1387
2388,2022-04-16 10:02:07.312081,2858.96,Tokyo,Debit,Customer_1388
2389,2022-04-15 10:02:07.312081,9618.08,Singapore,Transfer,Customer_1389
2390,2022-04-14 10:02:07.312081,4412.02,Singapore,Credit,Customer_1390
2391,2022-04-13 10:02:07.312081,9402.91,Tokyo,Transfer,Customer_1391
2392,2022-04-12 10:02:07.312081,2278.48,London,Debit,Customer_1392
2393,2022-04-11 10:02:07.312081,8036.0,Mumbai,Debit,Customer_1393
2394,2022-04-10 10:02:07.312081,9550.36,Tokyo,Debit,Customer_1394
2395,2022-04-09 10:02:07.312081,3750.2,Mumbai,Transfer,Customer_1395
2396,2022-04-08 10:02:07.312081,8445.71,New York,Credit,Customer_1396
2397,2022-04-07 10:02:07.312081,6744.78,Mumbai,Debit,Customer_1397
2398,2022-04-06 10:02:07.312081,6192.37,Tokyo,Transfer,Customer_1398
2399,2022-04-05 10:02:07.312081,4675.4,Tokyo,Credit,Customer_1399
2400,2022-04-04 10:02:07.312081,4245.22,Mumbai,Debit,Customer_1400
2401,2022-04-03 10:02:07.312081,3982.67,London,Transfer,Customer_1401
2402,2022-04-02 10:02:07.312081,7015.44,Singapore,Transfer,Customer_1402
2403,2022-04-01 10:02:07.312081,2158.66,Mumbai,Debit,Customer_1403
2404,2022-03-31 10:02:07.312081,7617.78,Mumbai,Credit,Customer_1404
2405,2022-03-30 10:02:07.312081,4617.68,London,Credit,Customer_1405
2406,2022-03-29 10:02:07.312081,9396.97,Singapore,Credit,Customer_1406
2407,2022-03-28 10:02:07.312081,1901.17,New York,Debit,Customer_1407
2408,2022-03-27 10:02:07.312081,3720.03,New York,Debit,Customer_1408
2409,2022-03-26 10:02:07.312081,303.27,Mumbai,Credit,Customer_1409
2410,2022-03-25 10:02:07.312081,8607.51,Tokyo,Debit,Customer_1410
2411,2022-03-24 10:02:07.312081,8750.86,Mumbai,Debit,Customer_1411
2412,2022-03-23 10:02:07.312081,8244.68,Singapore,Transfer,Customer_1412
2413,2022-03-22 10:02:07.312081,4292.5,Mumbai,Debit,Customer_1413
2414,2022-03-21 10:02:07.312081,9141.06,Tokyo,Debit,Customer_1414
2415,2022-03-20 10:02:07.312081,3913.42,London,Debit,Customer_1415
2416,2022-03-19 10:02:07.312081,8195.91,New York,Credit,Customer_1416
2417,2022-03-18 10:02:07.312081,5275.5,Tokyo,Credit,Customer_1417
2418,2022-03-17 10:02:07.312081,953.41,New York,Transfer,Customer_1418
2419,2022-03-16 10:02:07.312081,8226.29,New York,Debit,Customer_1419
2420,2022-03-15 10:02:07.312081,7340.7,Tokyo,Transfer,Customer_1420
2421,2022-03-14 10:02:07.312081,8166.16,Mumbai,Credit,Customer_1421
2422,2022-03-13 10:02:07.312081,9787.84,London,Debit,Customer_1422
2423,2022-03-12 10:02:07.312081,8735.37,Singapore,Credit,Customer_1423
2424,2022-03-11 10:02:07.312081,7136.6,Singapore,Debit,Customer_1424
2425,2022-03-10 10:02:07.312081,2569.69,Singapore,Transfer,Customer_1425
2426,2022-03-09 10:02:07.312081,9023.94,Singapore,Credit,Customer_1426
2427,2022-03-08 10:02:07.312081,676.6,Mumbai,Credit,Customer_1427
2428,2022-03-07 10:02:07.312081,2252.07,Mumbai,Debit,Customer_1428
2429,2022-03-06 10:02:07.312081,4083.53,Mumbai,Credit,Customer_1429
2430,2022-03-05 10:02:07.312081,3314.54,London,Credit,Customer_1430
2431,2022-03-04 10:02:07.312081,5530.31,Tokyo,Credit,Customer_1431
2432,2022-03-03 10:02:07.312081,1818.51,Mumbai,Credit,Customer_1432
2433,2022-03-02 10:02:07.312081,6814.5,Singapore,Debit,Customer_1433
2434,2022-03-01 10:02:07.312081,3418.62,Tokyo,Credit,Customer_1434
2435,2022-02-28 10:02:07.312081,643.43,London,Transfer,Customer_1435
2436,2022-02-27 10:02:07.312081,3501.44,Singapore,Credit,Customer_1436
2437,2022-02-26 10:02:07.312081,272.53,London,Credit,Customer_1437
2438,2022-02-25 10:02:07.312081,4408.22,London,Debit,Customer_1438
2439,2022-02-24 10:02:07.312081,8042.04,New York,Transfer,Customer_1439
2440,2022-02-23 10:02:07.312081,4860.38,Tokyo,Credit,Customer_1440
2441,2022-02-22 10:02:07.312081,558.54,Mumbai,Debit,Customer_1441
2442,2022-02-21 10:02:07.312081,6852.73,Singapore,Transfer,Customer_1442
2443,2022-02-20 10:02:07.312081,315.7,New York,Transfer,Customer_1443
2444,2022-02-19 10:02:07.312081,2256.16,Mumbai,Debit,Customer_1444
2445,2022-02-18 10:02:07.312081,9244.51,Tokyo,Transfer,Customer_1445
2446,2022-02-17 10:02:07.312081,5897.81,Singapore,Credit,Customer_1446
2447,2022-02-16 10:02:07.312081,7445.88,Mumbai,Credit,Customer_1447
2448,2022-02-15 10:02:07.312081,7489.66,Singapore,Credit,Customer_1448
2449,2022-02-14 10:02:07.312081,4300.24,Singapore,Debit,Customer_1449
2450,2022-02-13 10:02:07.312081,8822.22,Mumbai,Debit,Customer_1450
2451,2022-02-12 10:02:07.312081,2444.66,Tokyo,Debit,Customer_1451
2452,2022-02-11 10:02:07.312081,6289.45,London,Credit,Customer_1452
2453,2022-02-10 10:02:07.312081,8552.76,Mumbai,Transfer,Customer_1453
2454,2022-02-09 10:02:07.312081,1443.1,Mumbai,Transfer,Customer_1454
2455,2022-02-08 10:02:07.312081,7156.23,Singapore,Transfer,Customer_1455
2456,2022-02-07 10:02:07.312081,3277.97,London,Transfer,Customer_1456
2457,2022-02-06 10:02:07.312081,9616.25,Singapore,Credit,Customer_1457
2458,2022-02-05 10:02:07.312081,9706.83,London,Debit,Customer_1458
2459,2022-02-04 10:02:07.312081,6110.73,London,Debit,Customer_1459
2460,2022-02-03 10:02:07.312081,4468.79,Mumbai,Debit,Customer_1460
2461,2022-02-02 10:02:07.312081,9582.09,New York,Debit,Customer_1461
2462,2022-02-01 10:02:07.312081,3981.69,New York,Debit,Customer_1462
2463,2022-01-31 10:02:07.312081,5776.66,Singapore,Credit,Customer_1463
2464,2022-01-30 10:02:07.312081,2517.91,New York,Debit,Customer_1464
2465,2022-01-29 10:02:07.312081,6202.88,London,Transfer,Customer_1465
2466,2022-01-28 10:02:07.312081,-89.72,Singapore,Credit,Customer_1466
2467,2022-01-27 10:02:07.312081,903.33,London,Transfer,Customer_1467
2468,2022-01-26 10:02:07.312081,4234.05,New York,Credit,Customer_1468
2469,2022-01-25 10:02:07.312081,3469.7,Singapore,Debit,Customer_1469
2470,2022-01-24 10:02:07.312081,901.86,Mumbai,Transfer,Customer_1470
2471,2022-01-23 10:02:07.312081,1263.96,New York,Transfer,Customer_1471
2472,2022-01-22 10:02:07.312081,7988.14,New York,Transfer,Customer_1472
2473,2022-01-21 10:02:07.312081,1939.09,Singapore,Transfer,Customer_1473
2474,2022-01-20 10:02:07.312081,377.56,Tokyo,Transfer,Customer_1474
2475,2022-01-19 10:02:07.312081,4801.11,London,Transfer,Customer_1475
2476,2022-01-18 10:02:07.312081,7309.2,Mumbai,Debit,Customer_1476
2477,2022-01-17 10:02:07.312081,2001.13,Singapore,Credit,Customer_1477
2478,2022-01-16 10:02:07.312081,8912.83,Tokyo,Transfer,Customer_1478
2479,2022-01-15 10:02:07.312081,2310.75,Singapore,Transfer,Customer_1479
2480,2022-01-14 10:02:07.312081,808.39,London,Transfer,Customer_1480
2481,2022-01-13 10:02:07.312081,7188.34,Singapore,Credit,Customer_1481
2482,2022-01-12 10:02:07.312081,1067.27,Mumbai,Transfer,Customer_1482
2483,2022-01-11 10:02:07.312081,1362.56,Singapore,Debit,Customer_1483
2484,2022-01-10 10:02:07.312081,8060.19,Tokyo,Transfer,Customer_1484
2485,2022-01-09 10:02:07.312081,8402.09,New York,Debit,Customer_1485
2486,2022-01-08 10:02:07.312081,7431.2,London,Credit,Customer_1486
2487,2022-01-07 10:02:07.312081,-30.4,Singapore,Debit,Customer_1487
2488,2022-01-06 10:02:07.312081,730.15,New York,Credit,Customer_1488
2489,2022-01-05 10:02:07.312081,6058.32,London,Transfer,Customer_1489
2490,2022-01-04 10:02:07.312081,318.29,Tokyo,Debit,Customer_1490
2491,2022-01-03 10:02:07.312081,4868.28,London,Debit,Customer_1491
2492,2022-01-02 10:02:07.312081,3380.0,Singapore,Transfer,Customer_1492
2493,2022-01-01 10:02:07.312081,1920.2,Singapore,Transfer,Customer_1493
2494,2021-12-31 10:02:07.312081,190.03,Mumbai,Transfer,Customer_1494
2495,2021-12-30 10:02:07.312081,2659.07,Mumbai,Debit,Customer_1495
2496,2021-12-29 10:02:07.312081,3137.99,Mumbai,Debit,Customer_1496
2497,2021-12-28 10:02:07.312081,3372.24,Singapore,Transfer,Customer_1497
2498,2021-12-27 10:02:07.312081,1575.38,Tokyo,Transfer,Customer_1498
2499,2021-12-26 10:02:07.312081,3585.82,Tokyo,Transfer,Customer_1499
2500,2021-12-25 10:02:07.312081,881.59,Singapore,Transfer,Customer_1500
2501,2021-12-24 10:02:07.312081,130.52,London,Credit,Customer_1501
2502,2021-12-23 10:02:07.312081,1547.75,New York,Transfer,Customer_1502
2503,2021-12-22 10:02:07.312081,5726.04,New York,Credit,Customer_1503
2504,2021-12-21 10:02:07.312081,8191.71,New York,Credit,Customer_1504
2505,2021-12-20 10:02:07.312081,8131.26,Mumbai,Credit,Customer_1505
2506,2021-12-19 10:02:07.312081,3854.62,Singapore,Credit,Customer_1506
2507,2021-12-18 10:02:07.312081,7570.93,New York,Debit,Customer_1507
2508,2021-12-17 10:02:07.312081,5428.8,Tokyo,Credit,Customer_1508
2509,2021-12-16 10:02:07.312081,4523.7,Mumbai,Credit,Customer_1509
2510,2021-12-15 10:02:07.312081,5638.83,Tokyo,Debit,Customer_1510
2511,2021-12-14 10:02:07.312081,2656.37,New York,Transfer,Customer_1511
2512,2021-12-13 10:02:07.312081,1913.58,New York,Debit,Customer_1512
2513,2021-12-12 10:02:07.312081,2720.58,Mumbai,Credit,Customer_1513
2514,2021-12-11 10:02:07.312081,9534.04,Singapore,Credit,Customer_1514
2515,2021-12-10 10:02:07.312081,6664.96,Mumbai,Credit,Customer_1515
2516,2021-12-09 10:02:07.312081,8760.62,New York,Debit,Customer_1516
2517,2021-12-08 10:02:07.312081,4995.29,Tokyo,Credit,Customer_1517
2518,2021-12-07 10:02:07.312081,931.11,London,Transfer,Customer_1518
2519,2021-12-06 10:02:07.312081,3039.7,Mumbai,Transfer,Customer_1519
2520,2021-12-05 10:02:07.312081,8943.06,Mumbai,Credit,Customer_1520
2521,2021-12-04 10:02:07.312081,8279.01,Tokyo,Debit,Customer_1521
2522,2021-12-03 10:02:07.312081,7168.82,Tokyo,Transfer,Customer_1522
2523,2021-12-02 10:02:07.312081,2118.02,Singapore,Debit,Customer_1523
2524,2021-12-01 10:02:07.312081,8674.29,New York,Credit,Customer_1524
2525,2021-11-30 10:02:07.312081,8734.17,New York,Debit,Customer_1525
2526,2021-11-29 10:02:07.312081,8991.81,New York,Debit,Customer_1526
2527,2021-11-28 10:02:07.312081,1142.36,Mumbai,Transfer,Customer_1527
2528,2021-11-27 10:02:07.312081,5601.19,New York,Debit,Customer_1528
2529,2021-11-26 10:02:07.312081,5369.57,London,Debit,Customer_1529
2530,2021-11-25 10:02:07.312081,9518.1,Mumbai,Credit,Customer_1530
2531,2021-11-24 10:02:07.312081,8340.67,Mumbai,Debit,Customer_1531
